,Text
2196,"   [독일 파울슈나이스 목사, 박근혜 비판] 세월호는 광주사태보다 더 나쁜일! 독일 정부는 인명 구조를 위해 할수 있는 일을 다한다며 박근혜 정권 신랄한 비판! 아직도 이런 정권 제거 안하는 한국인은 미개인 맞다 pic.twitter.com/BZo3OjzEZq  "
2197,   밤을 세운 세월호집회는 한발도 앞으로 가지 못하고 진전이 없네요. pic.twitter.com/0HUVWEpJiQ  
2198,"   2일 아침 세월호 가족들이 서로의 목을 줄로 연결해 묶고, 경찰의 강압적 진압에 항의하며 행진 보장을 요구하고 있습니다. vop.co.kr/A00000881448.h… pic.twitter.com/3BJgIIXthW  "
2199,   노동절인 어제(1일) 시작된 집회가 아침까지도 계속되고 있습니다. 세월호 희생자 유족들이 특별법 시행령 폐기를 요구하며 청와대로 행진하려다 경찰에 막히자 목에 밧줄을 묶었다가 지금은 풀고 있는 장면입니다. pic.twitter.com/pTJ6ZGwNMH  
2200,"   [팩트TV 현장] 04:40쯤 아는형에게 3만원 받고, 시민들 사진 찍으며 돌아다니다 적발된 학생 둘은, 스마트폰을 통해 아프리카TV '극혐세월호'를 시청하고 일베사이트에 접속되어 한바탕 큰 소란이있었습니다. pic.twitter.com/c7CWR0FeXx  "
2201,  세월호 참사로 아이들 시신도 찾지 못할쯤 (지인의 조카도 포함) 가족들이 체육관에서 언론에 분노해 기자들을 체육관에서 다 쫓아냈다. 그때까지만 해도 가족들은 뉴스타파가 뭔지 고발뉴스가 뭔지도 몰랐다. 그냥 틀면 나오는 공중파만 보던 엄마 아빠들이였다.  
2202,"   안국역 세월호 1박2일 집회현장. 경찰이 차벽을 쌓고 그 앞에 완전무장한 채 겹겹이 도열해 서있는 최전선엔 세월호 유가족들이, 또 한편에는 전국장애인차별철폐연대 회원분들이 지키고 계신다. 후방에서 보호받아야할 분들이 맨앞에서 시민들을 지키고 계신다.  "
2203,"   [5.1 #세월호] 시민들, 2일 0시 40분 현재 경찰의 물대포 공세에도 불구하고 자유발언을 하거나 쉬면서 1박 2일 집회를 이어가고 있습니다. pic.twitter.com/HcgRNrRbnW  "
2204,"   영화배우 송강호와 김혜수, 영화감독 박찬욱, 작가 박범신 등 문화예술인 549명 ""박근혜 대통령이 세월호 참사의 진상규명을 가로막은 정부 시행령을 폐기하고, 특별조사위원회 원안에 서명할 것을 엄중하게 촉구한다"" durl.me/8rgj5v  "
2205,"   11:25 고발뉴스 취재팀 보고. 물포에 최루액을 너무 많이 섞어 근처 주민들까지 고통 호소중. 80년대 이후 최악. 부정선거, 부정부패, 세월호 진실은폐 정권의 말기적 조바심이 그대로 드러나는듯 pic.twitter.com/Y8EauYLhyK  "
2206,   최루액이 섞인 물대포가 발사된 인도옆 화단은 땅이 패였습니다. 물대포가 살포된 곳에서 직선으로 100m 밖에 떨어진 곳까지 기침과 호홉곤란을 호소하는 사람이 있을 정도로 최루액이 다량 섞인 듯합니다. #세월호 pic.twitter.com/J84F0udOj9  
2207,   경찰이 최루액을 다량 섞은 물대포를 무차별적으로 살포함에따라 다수의 #세월호 집회 참가자들이 구역질과 기침을 하며 눈물을 흘리고 있습니다. pic.twitter.com/MLQMxCBANN  
2208,"   [JTBC 뉴스룸] 노동계·세월호 유족, 청와대 행진 시도하다 현재 경찰과 대치. 이 과정서 경찰의 차벽이 재등장하며, 캡사이신 최루액을 참가자들에게 뿌린 것으로 전해져. 현장 취재기자 연결 ▶bit.ly/1QTglRz  "
2209,   문화예술인 594명이 세월호특별법 시행령안 폐기를 촉구했습니다. 이들은 “참사의 진상이 규명되고 희생자들의 명예가 회복될 때까지 유가족과 함께할 것”이라고 말했습니다. goo.gl/5GBnkc pic.twitter.com/wF0gq5hYYp  
2210,   송강호 박해일 김혜수 문소리 등 594명의 배우등 문화예술인들이 박근혜 정부의 세월호특별법 시행령 폐기를 촉구하는 성명을 밝혔습니다. pic.twitter.com/kIgoCqY0DB  
2211,"   송강호·김혜수 등 문화예술인 594명 ‘세월호 시행령 폐기 촉구’ 선언""했다. 이 분들은 프리랜서다.언론이 장악된 상황에 꽤 큰 용기를 낸듯하다. 야당이란 놈들이 이 분들만도 못해서야 야당이라 할수 있겠는가? pic.twitter.com/oJcKCXNOty  "
2212,   여기는 안국빌딩앞입니다. 세월호 희생자 가족들이 청와대로 행진하려하자 경찰이 차벽으로 막아버렸습니다. 차벽에 갇혀 분노한 학생과 시민들이 경찰버스에 항의표시를 하고 있습니다. #뉴스타파 #최형석 #노동절 pic.twitter.com/DWvtFsVOTK  
2213,"  #SKorea #Sewol committee launches sit-in, giving Pres. Park until May 1. #세월호 facebook.com/RevNews/posts/… cc @NewsRevo pic.twitter.com/PBMQbYBOXk  "
2214,"   19:00. ""Sewol is Korea Confederation of Trade Unions. KCTU is Sewol."" #노조시위 #세월호 pic.twitter.com/KI7sxDf197  "
2215,"   ""송강호·김혜수 등 문화예술인 594명 ‘세월호 시행령 폐기 촉구’ 선언"" #새정치 최고위원,또는 대표로 영입하라.....!!! 문화예술인 594명이 ‘시행령안의 폐기’를 촉구하는 선언을 1일 발표했다. pic.twitter.com/1ufHUHFvbv  "
2216,"   송강호 김혜수 박해일 김태우 박찬욱 등 문화예술인 594명 '세월호 시행령 폐기 촉구' 선언..""세월호 참사의 진상규명을 가로막은 정부 시행령을 폐기하고, 특별조사위원회 원안에 서명할 것을 엄중하게 촉구한다"" durl.me/8rfaav  "
2217,"   [5.1 #세월호] 오후 6시 9분 현재, 시민들이 안국동 사거리에 설치된 차벽 해체에 나섰습니다. pic.twitter.com/PEJNMdOsw7  "
2218,   송강호·김혜수 등 문화예술인 594명 ‘세월호 시행 령 폐기’ 촉구 영화·미술·음악·문학·만화 등 문화예술계가 총망라 is.gd/bt5kUN  
2219,  세월호 1주기 가로막은 경찰의 ‘근혜산성’ buff.ly/1dzxccJ 이미 위헌 결정이 내렸졌음에도 경찰이 차벽 사용을 멈추지 않는 이유가 대통령 ‘심기 경호’의 일환이라는 목소리가 있다. pic.twitter.com/plbox878Ng  
2220,   숫자로 본 '세월호 고립작전' 6개의 차벽 477대의 경찰버스 33.2톤의 살수차 물사용량 500리터의 캡사이신 최루액 121대의 채증장비 +더보기 : newstapa.org/25145 pic.twitter.com/xISm3blWgR  
2221,"   박근혜 정부는 세월호 유가족들도, 특조위도 모두 무시하면서 일방통행 드라이브를 계속 하고 있습니다. vop.co.kr/A00000881136.h… pic.twitter.com/DYIux6TRi8  "
2222,   유족 반발에도 세월호특별법 시행령안 차관회의 통과 is.gd/VcMvvJ #고발뉴스  
2223,   아무런 편견없이 유승민 원내대표의 국회연설과 문재인 대표의 국회연설을 비교해보면 문재인 대표와 민주당을 지지할 이유는 없어 보인다. 세월호 사건에 공분을 느끼면서도 새누리당에 투표하는 것이 이상하지만은 않다는 것이다. 그걸 모르는 게 진짜 문제다.  
2224,"  세월호 특조위 위원장은 장관급이고 상임위원들은 차관급이다. 여•야 합의로 만들어진 특별법에 의해 임명됐고 독립적 지위를 갖췄으니 대통령 수족 노릇이나 하는 장•차관들과는 위상도 다르다. 이런 사람들이 거리로 내몰린 것이다. 박 대통령, 무도하다.  "
2225,"  세월호 집회 경찰 과잉대응…차벽설치는 위헌, CCTV 감시도 불법 군 인권센터 “집회에 의경 동원, 위헌소송 제기할 것” news.kukmin.tv/news/articleVi… pic.twitter.com/3sZ4peKjEJ  "
2226,"   ‘장관급’ 이석태 세월호 특조위원장 대통령 면담 불발 청와대에 정식 면담요청 불구…경찰, 집시법 위반이라며 길 막아 news.kukmin.tv/news/articleVi… pic.twitter.com/RNpy91kZRR  "
2227,   Photo: 150416 Youngbin Instagram Update #세월호 #1주기 #절대 #잊지않겠습니다 #사랑합니다 tmblr.co/ZVvA0l1jjcxt5  
2228,"  세월호 특조위와 유족의 강력한 반대에도 불구하고 끝내 정부 시행령이 차관회의를 통과했다. 박근혜가 세월호 사건의 조사에 개입하려는 욕심이 파국의 길로 접어들었다. 박근혜, 도대체 무엇이 그리 두렵나. 손떼라. 진실을 침몰시키려 하지 마라!  "
2229,"   감사합니다, 서교수님  @GObalnews: 세월호 진실 인양 프로젝트, 다이빙벨 확장판 함께 보기!! 내일(5.1) 7시 서해성 교수님이 제자 70명에게 영화를 쏘십니다 pic.twitter.com/JIxb2Gy8Tz  "
2230,   이석태 세월호 특조위원장이 청와대에 가려다 제지 당했습니다. hani.co.kr/arti/society/s… pic.twitter.com/yhNYupiNJ7  
2231,   이석태 세월호 특조위원장 청와대 가려다 제지당해유가족들 “정부 시행령안 특조위 독립 훼손” hani.co.kr/arti/society/s…  시행령 수정 꼼수! 날도 더운데 의경들 마스크는 왜 씌운 거냐? pic.twitter.com/jX3S0IgAL6  
2232,"  #SKorea #Sewol committee launches sit-in, giving Pres. Park until May 1. #세월호 facebook.com/RevNews/posts/… cc @NewsRevo pic.twitter.com/P193ALG29W  "
2233,  #Sewol captain gets life sentence bit.ly/1FzrRwS #news #세월호 #Korea #ferrysafety pic.twitter.com/I01ayXJcU0  
2234,"   [팩트TV] 꽉 막힌 길 / 30일, 대통령 면담을 요구하는 세월호 특조위 위원들이 경찰에 막히자 청와대 앞에서 연좌농성을 진행하고 있다. pic.twitter.com/3R4oT2DVti  "
2235,   물대포 33톤...’세월호 고립작전’의 전말 newstapa.org/25145 경찰의 6중 차벽에 세월호 유족들은 화장실도 갈 수 없이 갇혀있었습니다. 물대포에 눈을 맞아 동공을 다친 기자도 있었습니다. pic.twitter.com/PawuXEjbx4  
2236,"   <세월호 분향소 앞 해군의 자화자찬> newstapa.org/25154 해군이 광화문 세월호 분향소 부근에서 음악회를 열고 ""세월호 선원 구조작전"" 등에서 국민의 신뢰와 성원을 받고 있다고 자화자찬 pic.twitter.com/ZHK1SZQRjU  "
2237,"   경찰, 세월호 집회 연행자 ‘사상 검증’ newstapa.org/25139 뉴스타파는 세월호 추모 집회 연행자들로부터 놀라운 사실을 확인했습니다. 경찰이 취조 과정에서 대한민국을 부정하느냐, 정부를 전복하려는 것이냐, NL이냐 PD냐..  "
2238,  세월호 유가족들이 또 거리에 앉아 있습니다. 세월호특별법 시행령 관련 차관회의가 진행 중인 정부서울청사 앞입니다. 시행령을 폐기해 달라는 의견서를 전달하기 위해 거리에 앉아 있습니다. 자세한 기사 이어집니다. pic.twitter.com/mioNVbykhj  
2239,"   [팩트TV] 세월호 유가족 “차관회의서 시행령 폐기” 요구 농성 전명선 “유기준 해수부장관, 차관회의 전 의견수렴 약속 어겼다” goo.gl/Lu50Fe #팩트TV후원_1877ㅡ0411 pic.twitter.com/13IJHDF7q5  "
2240,   150430 김포국제공항 입국 #정은지(@Apinkjej) Preview✌ 출국때  전달한 세월호 기억팔찌... 입국때도 착용! 너란 사람>_< +++뽀미도 착용똬! +++ #Remember0416 pic.twitter.com/uPcDFyYIZN  
2241,   선거결과와 관계없이 세월호 시행령 폐기를 위해  청와대앞과 광화문에서 농성을 하고 있는 조사특위 이석태 위원장과 조사위원들. 끝까지 응원합니다. pic.twitter.com/uEEHLmi3PW  
2242,  세월호 가족協 “쓰레기 대통령령 즉각 폐기하라” is.gd/vcuThV #고발뉴스  
2243,"   유가족과 국회가 머리맞대서만든 세월호특별법이있는데 굳이 정부시행령을 만들고, 이에항의하는 유족들에게 캡사이신을 쏴대는걸보며, 권력은 어떤사실을 대중이 볼수없도록만들어,사건당사자들을 대중의기억으로부터 분리시켜,권력은 시민이 그 사건을 잊도록 만든다는거다  "
2244,   [긴급 서명]  418세월호투쟁으로 구속된 비정규노동자 강광철의 아버님이 사경을 헤메고 계신다 합니다  4.18 세월호 투쟁 구속자 강광철 석방을 위한 탄원서입니다. goo.gl/forms/O3cjQilQ… pic.twitter.com/VCqdMtiLnE  
2245,"   보궐 선거 새누리 대승의 일등 공신은 세월호 특별법을 반대했던 주말 폭력 시위대였고, 대통령을 테러하겠다던 한 유가족였다. 세금을 동원한 세월호 인양을 반대합니다.  "
2246,"   ""사실상 수정된 것 없는 수정안을 그대로 발표하는 것은 특위와 유가족을 철저히 무시하는 것"" 정부가 세월호 특위 독립성 침해로 논란을 빚은 세월호특별법 시행령을 표현만 살짝 바꿔 오늘 차관회의에 상정합니다. goo.gl/rmFkTC  "
2247,   130석을 가진 새정련은 결코 작지 않다. 좌고우면 하면서 진짜 야당 지지자 실망시키지 말고 국민이 목숨걸고 지지할 수 있도록 악착같이 싸워달라! 그게 정답이다. 세월호 법안 하나 처리 못하고 1년이 넘게 지지부진. 도대체 언제까지 이렇게 정치할건가!  
2248,   작년선거직전 세월호참사 때문에 차마 웃는 사진을 내걸수 없어서 선거포스터부터 이 사진으로 바꿨는데..아직도 활짝 웃는 사진을 쓰기는 좀..ㅠ RT @Saint_Baek:시장님! 환하게 웃는 얼굴로 프로필사진좀 바꿔주세요^^  
2249,"  세월호 사고 하루 전날, 과연 무슨 수상한 일들이 일어났을까? 이것은 결코 우연이라 볼 수 없다. pic.twitter.com/rD3Ue5xT7C  "
2250,   좌좀들의 세월호 선동을 보며 SNS 에서 종북좌익들이 전부라 믿고 앞장 섰던 문재인 박원순 이재명 정청래 이제 그들 눈에 보이지 않았던 대다수 국민들이 이번 선거로 심판한 것입니다 그리고 당신들 절대 잊지 않겠습니다!!!  
2251,  #Sewol captain gets life sentence bit.ly/1JAGiTR #news #세월호 #Korea #ferrysafety pic.twitter.com/sH5xUSc61h  
2252,  세월호 관련 내용은 가슴이 아파서 보기 힘드시죠? 사실 저도 만들면서 같은 느낌이었습니다. 저장 하셨다가 마음에 여유가 생기실 때 클릭해 주세요.[뉴스타파] 세월호 유가족이 일상으로 돌아갈 수 있는 유일한 방법 newstapa.org/24938  
2253,"   선거 결과를 보니. 박 대통령이 곧, 언제 앓았냐는 듯 환한 미소와 함께 나타날 것이라는 생각이 든다. 세월호 특조위의 농성이나 성완종 리스트에 대한 특검 요구 같은 것은 깡그리 무시할 테고. 수사가 진전된다면 그건 아마 사면 관련 부분 아닐까.  "
2254,  세월호 난동에 대한 민심의 분노가 결정타 chogabje.com/board/view.asp… via @chogabje1  
2255,  #Sewol captain gets life sentence bit.ly/1PXxWpS #news #세월호 #Korea #ferrysafety pic.twitter.com/tH6GMlIO12  
2256,"   ""세월호, 원칙 안지켜 慘事 났는데.. 수색·인양도 원칙 어기라고 요구"" ['인양 결정안' 草案작업 참여, 차주홍 산업잠수인협회장] (조선, 4-24) media.daum.net/society/other/…  "
2257,"   정부가 세월호 특별법 시행령안 수정안을 내놨지만, 공무원이 주요 업무 기획·조정 권한을 그대로 가져 특조위와 유가족들이 즉각 거부했습니다. hani.co.kr/arti/society/s… pic.twitter.com/pirXfxzfdS  "
2258,"   <긴급제안>  -박퇴세- ""박근혜퇴진과 세월호진상규명을 위한 시민행동""(준)  4/30일 오후 7시 프란치스코 교육회관 212호 (서대문역 5번출구 부근)  기만적인 대책회의는 이제 가라~ 박근혜퇴진~! #횃불 pic.twitter.com/JIXTGRVDUI  "
2259,   4월 29일 뉴스K 전체 다시보기 세월호 시행령 ‘수정 없는 수정안’…해수부 말장난 특조위 독립성 철저무시…“해도 해도 너무 한다” 비난여론 고조 news.kukmin.tv/news/articleVi… pic.twitter.com/OB5J4dlBp8  
2260,"  세월호 참사, 1주년이 훨씬 지났는데... 진상규명 위한 조사 착수도 못하고 있다면 우리 사회·우리 정치, 정말 고장났다고 봐야 하는거 아닌가요? #정치부회의 다시보기▶bit.ly/1y7Ddns amp.twimg.com/v/38464794-b2a…  "
2261,   절말 대단하네요. 이렇게 민중의 염원이 높은데 박근혜 정부는 왜  세월호 진실을 외면 하는 것인지 모르겠다. 차라리 박근혜 정부는 빠지고 국민이 진실 규명과 인양을 했으면 좋겠다. pic.twitter.com/b8Lx8ifHnl  
2262,"  #위원장님.....!! "" 소금 확  뿌려 버리세요........"" 노란리본 하나 못 달고 다니는 놈이 무슨 #세월호 농성장 방문이냐..  #집권야당해체 ,#문재인퇴출,#부정선거관련범구속, pic.twitter.com/kwmMuoDiaI  "
2263,"   ""헌법 위의 경찰, ‘시민의 힘’으로 변화시키자!!""  - 4.18 세월호 집회에서 드러난 경찰집회관리의 문제점과 시민통제 방안 토론회  -일시: 2015년 4월 30일 (목) 오전 10시~12시... fb.me/6nDfW01v5  "
2264,"   김선주 | 세월호는 대통령이 책임질 일이다 ""세월호참사특별조사위원회 이석태 위원장은 국무총리로부터 임명장을 받았을 뿐 대통령을 만난 적이 없다고 한다."" huff.to/1GDeHxL pic.twitter.com/6R49uHtYvF  "
2265,   정부가 세월호 특별법 시행령 수정안을 발표했습니다 그러나 그냥 단어 몇개 변경한 것이라는 반발이 나옵니다 사과가 아니라 배를 내놓으랬더니 사과를 깎아서 내놓은셈이죠 #미디어오늘 이하늬 기자... fb.me/7pi0PSUem  
2266,"   <다이빙벨-진실은 침몰하지 않습니다> 오늘 5시 20분 상영을 끝으로 종영합니다. 여전히 세월호 진상조사가 제대로 규명되지 못해 안타깝지만, 인디스페이스는 언제든 세월호 진실의 목소리에 귀 기울이겠습니다. 오늘 <다이빙벨> 상영 함께 해 주세요.  "
2267,   뉴스타파가 정부의 세월호특별법 시행령 수정안을 단독입수해 살펴봤습니다. 독소조항은 그대로. 수정은 안 보이고 꼼수만..세월호 시행령 ‘찔끔 수정’ 후 강행 newstapa.org/25090  
2268,"   해수부가 세월호 특별법 시행령안 수정안을 오늘 발표합니다. '수정안'이라지만, 문구만 살짝 바뀌었을 뿐 내용은 그대로입니다. 특조위와 유가족 모두 ""말장난하느냐”며 규탄 입장을 발표했습니다. bit.ly/1QHwF7S  "
2269,"  세월호1주기 광화문광장에서 추모촛불집회를 취재하던 김용욱(43) 참세상 기자가, 경찰이 쏜 물대포에 눈에 맞았습니다 병원에서는 동공이 움직이지 않는다! 앞이 보이지 않는다! 랍니다. 박근혜 조폭! 경찰들 입니다 pic.twitter.com/sGrkRdSTwm  "
2270,  세월호 다큐감독 사무실에 괴한 침입.. 정체는? is.gd/YAtU6R #고발뉴스  
2271,"  세월호 특조위 “해수부 시행령 수정안, 말장난 불과… 절대 수용 못해” is.gd/RrBLPv #고발뉴스  "
2272,"   참세상 김용욱 기자, 별명은 '빼트'인데요. 세월호 추모 집회를 취재하다 물대포에 직격 당했습니다. 카메라가 복구불능 파손됐는데, 눈이 이상해 병원에 가보니 홍채근육 파열 진단을 받았습니다. 심각합니다. mediaus.co.kr/news/articleVi…  "
2273,   정부로선 세월호 진상규명을 막아야할 무언가가 있는 것 같습니다. 참 집요하네요. 세월호 시행령 ‘찔끔 수정’ 후 강행…뉴스타파 정부 수정안 입수 newstapa.org/25090  
2274,"   참여연대 “CCTV로 세월호 추모집회 감시…국가‧경찰에 손해배상 소송” 강신명 경찰청장, CCTV 이용 집회통제 인정…“교통관리와 직결” news.kukmin.tv/news/articleVi… pic.twitter.com/SWPzN09NoB  "
2275,"   교민 여러분께 알립니다. 416가족협의회 집행위원장, 예은아빠 유경근입니다.  세계 각국 곳곳에서 세월호참사의 진상규명을 위해 함께 행동하시는 교민들께 감사드립니다.  부탁드릴게 있습니다. 저희 가족들과... fb.me/4y3BBWX7b  "
2276,   경찰 물대포에 맞은 기자 “동공 근육 다 파열됐다” 세월호 추모 집회 취재 김용욱 기자 “사람에 물대포 사용 매우 심각한 문제” m.mediatoday.co.kr/news/articleVi… pic.twitter.com/8QEXR9h8Hs  
2277,  세월호 유가족들에 대한 미나다큐. 조회수가 낮은 이유가 내가 못 만들어서였음 좋겠다. 지겨워서가 아니라. fb.me/3NK3SvaW5  
2278,   뉴스타파가 세월호 특별법 시행령 수정안을 입수해 공개합니다 <세월호 시행령 ‘찔끔 수정’ 후 강행… 정부 수정안 입수> newstapa.org/25090 말이 수정안이지 쟁점은 원안과 다를 바 없어 세월호 희생자 가족들의 반발을 사고 있습니다.  
2279,   이종인대표님 회사입니다. 자비로 1억 넘게 쓰셨는데 세월호 이후 직원분들도 그만두고 기존의 일들이 누군가의 눈치를 보는지 많이 끊겼다 하시네요 인양 및 수중관련 일들 많이 찾아주십시오! pic.twitter.com/hdGmlzfdGo  
2280,"   삼보일배 세월호 유족과 동행한 익산 경찰들 goo.gl/UInmnB 진도에서부터 60일째 삼보일배 중인 세월호 유족들 곁을 묵묵히 지키며 이들과 동행, 안전을 확보해준 경찰들 #세월호 #익산경찰 pic.twitter.com/VXlKf5YU6a  "
2281,  #뉴스타파 [긴급]세월호 시행령 ‘찔끔 수정’ 후 강행 newstapa.org/25090 정부 수정안 입수.조직장악 논란 기조실장 정부파견 공무원 유지.진상규명국장만 민간인 외엔 원안과 거의 다를바 없어.  
2282,"  세월호 다큐감독 사무실에 침입한 의문의 남성 goo.gl/n3KO8L 세월호 관련 다큐를 제작해오던 영화감독 사무실에 괴한 침입, 컴퓨터 CPU와 RAM을 훼손하고 다시 조립한 후 사라져.. pic.twitter.com/zHSHFuSocj  "
2283,  세월호 참사는 물론이거니와 네팔 대지진에 대해서도 저주의 막말을 쏟아내는 사람들이 있습니다. 왜일까요. hani.co.kr/arti/economy/i… pic.twitter.com/EQzVlgdjKP  
2284,   [JTBC 뉴스룸] #단독 세월호 집회 찍은 CCTV 영상 입수. '교통 상황' 파악 위해서라던 경찰 발표와 달리 집회 상황 살펴보고 일부 참가자들은 확대 촬영하기도. bit.ly/1JNSeOJ pic.twitter.com/mJ0f2s9yLR  
2285,"   전세계에서 사랑받는 그림책 작가 이수지님이 블로그에 그려 올리신 그림, '세월호 그 후 1년'... 마음껏 퍼가기를 당부하셨다고. tokigool.egloos.com/m/5841824  "
2286,"   [팩트TV] 정청래 “경찰청장, 세월호 집회 과잉대응 불법 인정하세요. 아니면 재판장 같이 가던가” goo.gl/tGZuoe CCTV로 참가자 감시, ‘위헌’ 477대 경찰차벽, 소화전 무단사용 pic.twitter.com/tC1wUaUxyl  "
2287,  #Sewol captain gets life sentence bit.ly/1Aavu6n #news #세월호 #Korea #ferrysafety pic.twitter.com/QTCDsS2YOP  
2288,"   ""꽃다운 나이에.. "" 세월호 판결문 낭독 판사 울컥, 울음바다된 재판정 | 미디어다음 durl.me/8qwdhg부작위에 의한 살인죄는 국가와 박근혜즹부에도 적용되어야 합니다.  "
2289,"   <경찰부터 똑바로 하세요.>[팩트TV] 정청래 ""경찰청장, 세월호집회 과잉대응 불법을 인정하세요. 나하고 재판정에 …: ln.is/www.youtube.co…...동영상 즐감후 공감하시면 폭풍RT!  "
2290,"   RT 세월호 다큐감독 사무실 침입 의문의 남성은?   bit.ly/1EhklER CCTV 확인결과 야구모자 뒤집어 쓴 남자, 임유철 감독 편집용 컴퓨터 망가뜨려 -SNS공개로 범인 찾자 pic.twitter.com/6mk3x5B1k7  "
2291,  세월호 취재 내용이 담긴 편집용 컴퓨터를 파손시키고 사라졌다는데요...m.pdjournal.com/news/articleVi… 세월호 다큐 제작 작업실에 괴한 침입 pic.twitter.com/6TzE7MOAuv  
2292,"   '삼보일배'에 나선 세월호 유족들과 도로·위험지역 동행하며 안전을 살뜰하게 살핀 익산경찰서 경찰관들 goo.gl/qA0lgV pic.twitter.com/NF5awiCYxD | ""경찰이기 이전에 자식을 둔 부모로서 유족들에게 너무 죄스럽다""  "
2293,"   [팩트TV] 참여연대 “경찰의 세월호 추모제 감시, 손해배상 소송” goo.gl/Q5chlj 서울지방경찰청장 등은 외부송출이 중단된 CCTV를 보며 현장대응(물대포 승인 등)을 지시했다. pic.twitter.com/8Y0lpQANJn  "
2294,   참여연대는 경찰이 교통용CCTV를 세월호집회 감시용으로 사용한 것에 대해 증거보전을 신청했습니다.설치목적과 다른 목적으로 CCTV를 조작하고 평소 촬영범위와 다른 곳을 비춘 것은 개인정보보호법을 위반한것입니다. bit.ly/1A9JQnx  
2295,  #Sewol captain gets life sentence bit.ly/1FtD4PL #news #세월호 #Korea #ferrysafety pic.twitter.com/zvK79EifYx  
2296,  세월호 다큐를 만들던 영화감독 사무실에 한 괴한이 난입해 능숙하게 컴퓨터를 고장내고 사라졌습니다 다행히 세월호 관련 자료는 다른 곳에 있었다는데요 누구냐 넌 #미디어오늘 장슬기 기자... fb.me/7mm9Ew9Pw  
2297,"   “세월호 특별법 시행령 폐기, 朴 대통령이 응답하라” is.gd/8O2alf #고발뉴스  "
2298,"   참여연대, 세월호 집회 감시한 경찰 CCTV 증거보전 신청 is.gd/8diONv #고발뉴스  "
2299,  세월호 다큐감독 작업실에 괴한이.. 온몸 감싼채 '소름' fb.me/1BTqoAcU8  
2300,   난 정의당 관악당원으로서 이번 재보선 전략적 선택으로 새정치민주연합 후보를 적극 지지합니다. 세월호 참사와 성완종 '친박게이트' 진상규명을 위해 박근혜와 새누리당에 맞서 싸울 정당은 새정연 이기 때문입니다. twitter.com/moon_shjoe/sta…  
2301,"  세월호 이준석 선장에게 살인죄가 적용됐지만, 세월호 승무원들은 엄청난 감형을 받았다.  이건 사실상 모두에게 면죄부를 준 것이나 다름없다.  故박수현 학생의 아버지 박종대 님께서 보내오신 사진을 공유한다. pic.twitter.com/sSRayDDz0T  "
2302,   [속보] 이준석 세월호 선장 항소심서 살인죄 인정…무기징역  
2303,"   ""정부 시행령안 폐기하라"" 세월호 특조위 농성 돌입. 정부는 파견공무원 비율을 줄이겠다면서도 특검 요청 등 핵심업무는 파견 공무원이 맡도록 하는 방침을 고수하는 상황. bit.ly/1GqOP5o pic.twitter.com/oKsDtQOXjl  "
2304,  세월호 다큐감독 작업실에 괴한 온몸 감싼채 소름   임 감독은 페이스북에 적외선 카메라로 촬영된 사진 1장을 올렸다. bit.ly/1FsHpT2 역시나 세월호는 학살이다. 그러지 않고서야! pic.twitter.com/QgJWp6eJzr  
2305,"   여야합의로 만든 세월호 국조특위, 이석태 위원장 광화문 ‘연좌농성’ 돌입 “30일 차관회의에서 시행령 논의…대통령 결단 필요하다” news.kukmin.tv/news/articleVi… pic.twitter.com/iMbqzu4uAH  "
2306,"   박대통령, 세월호 참사 1주기에 출국…중남미 순방 성과 저조 ‘의전’도 받지 못한 채 순방 시작…K-POP 동호회 만나 news.kukmin.tv/news/articleVi… pic.twitter.com/1fVcK7KiG5  "
2307,  세월호 다큐를 제작하는 임유철 감독의 작업실에 괴한이 침투해 세월호 관련 자료들이 자장되 있던 컴퓨터를 작살내고 도망쳤답니다. 감추려는 자가 범인? 누구냐 넌? 페북→ m.facebook.com/story.php?stor… pic.twitter.com/y753jp6xs7  
2308,"   뉴스타파 통해 총 4편의 세월호 관련 다큐를 내보낸 임유철 감독 사무실에 괴한 침입.  7분동안 민첩하고 능숙하게 편집용 컴퓨터를 분해해서 램과 CPU까지 능숙하게 망가트린, 넌 누구냐?! 무엇이 두려운거냐?! pic.twitter.com/Jj2YWQLQMY  "
2309,  세월호 침몰 때 황기철 해군참모총장은 구조선 통영함 투입을 지시했다. 윗선에 명령이 씹히자 재차 투입 지시로 감히 지존에 맞섰다. 그후 방산비리 혐의로 기소. 검찰은 몸통인 이명박과 측근들은 놔두고 결재자란 이유로 돈받은 적도 없는 황기철을 구속했다.  
2310,"  세월호 침몰에 온통 관심이 쏠린 가운데, 한미 방위비분담 증액안이 통과됐다. 한때 여론의 반대로 무산됐던 한일 군사정보협정도 체결됐다. 대선 부정선거, 철도민영화 이슈가 덮였다. 석연치 않은 사고와 사후처리는 권력이 기획한 학살극이란 심증을 더해준다.  "
2311,  세월호 실소유주가 국정원이란 견해는 옳다. 세월호 업무용 노트북에서 발견된 국정원 지시사항은 선원휴가부터 비품관리까지 세밀하게 지적한다. 전형적인 선주의 역할이다. 세월호는 다른 배와 다르게 사고시 국정원에 우선 보고토록 규정돼 있고 실제로도 그랬다.  
